updated_type,updated_subtype,longitude,latitude,hour,count
JAM,Heavy Traffic,-87.71,41.85,22:00,7
JAM,Heavy Traffic,-87.71,41.85,23:00,1
JAM,Heavy Traffic,-87.71,41.86,02:00,1
JAM,Heavy Traffic,-87.71,41.86,12:00,5
JAM,Heavy Traffic,-87.71,41.86,13:00,5
JAM,Heavy Traffic,-87.71,41.86,14:00,1
JAM,Heavy Traffic,-87.71,41.86,18:00,1
JAM,Heavy Traffic,-87.71,41.86,19:00,6
JAM,Heavy Traffic,-87.71,41.86,20:00,1
JAM,Heavy Traffic,-87.71,41.86,21:00,8
JAM,Heavy Traffic,-87.71,41.86,22:00,4
JAM,Heavy Traffic,-87.71,41.87,00:00,20
JAM,Heavy Traffic,-87.71,41.87,01:00,4
JAM,Heavy Traffic,-87.71,41.87,02:00,4
JAM,Heavy Traffic,-87.71,41.87,03:00,5
JAM,Heavy Traffic,-87.71,41.87,04:00,7
JAM,Heavy Traffic,-87.71,41.87,10:00,3
JAM,Heavy Traffic,-87.71,41.87,11:00,18
JAM,Heavy Traffic,-87.71,41.87,12:00,43
JAM,Heavy Traffic,-87.71,41.87,13:00,36
JAM,Heavy Traffic,-87.71,41.87,14:00,22
JAM,Heavy Traffic,-87.71,41.87,15:00,20
JAM,Heavy Traffic,-87.71,41.87,16:00,16
JAM,Heavy Traffic,-87.71,41.87,17:00,35
JAM,Heavy Traffic,-87.71,41.87,18:00,55
JAM,Heavy Traffic,-87.71,41.87,19:00,55
JAM,Heavy Traffic,-87.71,41.87,20:00,65
JAM,Heavy Traffic,-87.71,41.87,21:00,46
JAM,Heavy Traffic,-87.71,41.87,22:00,38
JAM,Heavy Traffic,-87.71,41.87,23:00,32
JAM,Heavy Traffic,-87.71,41.88,12:00,2
JAM,Heavy Traffic,-87.71,41.88,13:00,11
JAM,Heavy Traffic,-87.71,41.88,14:00,2
JAM,Heavy Traffic,-87.71,41.88,19:00,1
JAM,Heavy Traffic,-87.71,41.88,20:00,11
JAM,Heavy Traffic,-87.71,41.88,21:00,14
JAM,Heavy Traffic,-87.71,41.88,22:00,4
JAM,Heavy Traffic,-87.71,41.88,23:00,1
JAM,Heavy Traffic,-87.71,41.89,12:00,4
JAM,Heavy Traffic,-87.71,41.89,13:00,4
JAM,Heavy Traffic,-87.71,41.89,18:00,1
JAM,Heavy Traffic,-87.71,41.89,19:00,1
JAM,Heavy Traffic,-87.71,41.89,20:00,8
JAM,Heavy Traffic,-87.71,41.89,21:00,7
JAM,Heavy Traffic,-87.71,41.89,22:00,9
JAM,Heavy Traffic,-87.71,41.89,23:00,3
JAM,Heavy Traffic,-87.71,41.9,03:00,2
JAM,Heavy Traffic,-87.71,41.9,11:00,3
JAM,Heavy Traffic,-87.71,41.9,12:00,43
JAM,Heavy Traffic,-87.71,41.9,13:00,18
JAM,Heavy Traffic,-87.71,41.9,14:00,2
JAM,Heavy Traffic,-87.71,41.9,16:00,1
JAM,Heavy Traffic,-87.71,41.9,17:00,1
JAM,Heavy Traffic,-87.71,41.9,19:00,1
JAM,Heavy Traffic,-87.71,41.9,20:00,19
JAM,Heavy Traffic,-87.71,41.9,21:00,29
JAM,Heavy Traffic,-87.71,41.9,22:00,18
JAM,Heavy Traffic,-87.71,41.9,23:00,11
JAM,Heavy Traffic,-87.71,41.91,00:00,1
JAM,Heavy Traffic,-87.71,41.91,02:00,1
JAM,Heavy Traffic,-87.71,41.91,12:00,20
JAM,Heavy Traffic,-87.71,41.91,13:00,1
JAM,Heavy Traffic,-87.71,41.91,14:00,2
JAM,Heavy Traffic,-87.71,41.91,15:00,1
JAM,Heavy Traffic,-87.71,41.91,17:00,2
JAM,Heavy Traffic,-87.71,41.91,19:00,3
JAM,Heavy Traffic,-87.71,41.91,20:00,9
JAM,Heavy Traffic,-87.71,41.91,21:00,16
JAM,Heavy Traffic,-87.71,41.91,22:00,11
JAM,Heavy Traffic,-87.71,41.91,23:00,9
JAM,Heavy Traffic,-87.71,41.92,00:00,1
JAM,Heavy Traffic,-87.71,41.92,01:00,1
JAM,Heavy Traffic,-87.71,41.92,12:00,15
JAM,Heavy Traffic,-87.71,41.92,13:00,16
JAM,Heavy Traffic,-87.71,41.92,14:00,5
JAM,Heavy Traffic,-87.71,41.92,15:00,1
JAM,Heavy Traffic,-87.71,41.92,16:00,2
JAM,Heavy Traffic,-87.71,41.92,18:00,3
JAM,Heavy Traffic,-87.71,41.92,19:00,2
JAM,Heavy Traffic,-87.71,41.92,20:00,16
JAM,Heavy Traffic,-87.71,41.92,21:00,16
JAM,Heavy Traffic,-87.71,41.92,22:00,18
JAM,Heavy Traffic,-87.71,41.92,23:00,17
JAM,Heavy Traffic,-87.71,41.93,00:00,4
JAM,Heavy Traffic,-87.71,41.93,01:00,1
JAM,Heavy Traffic,-87.71,41.93,02:00,1
JAM,Heavy Traffic,-87.71,41.93,11:00,9
JAM,Heavy Traffic,-87.71,41.93,12:00,57
JAM,Heavy Traffic,-87.71,41.93,13:00,54
JAM,Heavy Traffic,-87.71,41.93,14:00,41
JAM,Heavy Traffic,-87.71,41.93,15:00,20
JAM,Heavy Traffic,-87.71,41.93,16:00,9
JAM,Heavy Traffic,-87.71,41.93,17:00,28
JAM,Heavy Traffic,-87.71,41.93,18:00,27
JAM,Heavy Traffic,-87.71,41.93,19:00,27
JAM,Heavy Traffic,-87.71,41.93,20:00,29
JAM,Heavy Traffic,-87.71,41.93,21:00,42
JAM,Heavy Traffic,-87.71,41.93,22:00,39
JAM,Heavy Traffic,-87.71,41.93,23:00,28
JAM,Heavy Traffic,-87.71,41.94,00:00,126
JAM,Heavy Traffic,-87.71,41.94,01:00,47
JAM,Heavy Traffic,-87.71,41.94,02:00,25
JAM,Heavy Traffic,-87.71,41.94,03:00,8
JAM,Heavy Traffic,-87.71,41.94,04:00,3
JAM,Heavy Traffic,-87.71,41.94,05:00,5
JAM,Heavy Traffic,-87.71,41.94,06:00,2
JAM,Heavy Traffic,-87.71,41.94,09:00,2
JAM,Heavy Traffic,-87.71,41.94,10:00,41
JAM,Heavy Traffic,-87.71,41.94,11:00,110
JAM,Heavy Traffic,-87.71,41.94,12:00,225
JAM,Heavy Traffic,-87.71,41.94,13:00,240
JAM,Heavy Traffic,-87.71,41.94,14:00,169
JAM,Heavy Traffic,-87.71,41.94,15:00,174
JAM,Heavy Traffic,-87.71,41.94,16:00,185
JAM,Heavy Traffic,-87.71,41.94,17:00,175
JAM,Heavy Traffic,-87.71,41.94,18:00,188
JAM,Heavy Traffic,-87.71,41.94,19:00,188
JAM,Heavy Traffic,-87.71,41.94,20:00,209
JAM,Heavy Traffic,-87.71,41.94,21:00,247
JAM,Heavy Traffic,-87.71,41.94,22:00,174
JAM,Heavy Traffic,-87.71,41.94,23:00,188
JAM,Heavy Traffic,-87.71,41.95,00:00,23
JAM,Heavy Traffic,-87.71,41.95,01:00,2
JAM,Heavy Traffic,-87.71,41.95,02:00,2
JAM,Heavy Traffic,-87.71,41.95,03:00,2
JAM,Heavy Traffic,-87.71,41.95,11:00,6
JAM,Heavy Traffic,-87.71,41.95,12:00,75
JAM,Heavy Traffic,-87.71,41.95,13:00,94
JAM,Heavy Traffic,-87.71,41.95,14:00,53
JAM,Heavy Traffic,-87.71,41.95,15:00,36
JAM,Heavy Traffic,-87.71,41.95,16:00,32
JAM,Heavy Traffic,-87.71,41.95,17:00,52
JAM,Heavy Traffic,-87.71,41.95,18:00,42
JAM,Heavy Traffic,-87.71,41.95,19:00,47
JAM,Heavy Traffic,-87.71,41.95,20:00,56
JAM,Heavy Traffic,-87.71,41.95,21:00,71
JAM,Heavy Traffic,-87.71,41.95,22:00,74
JAM,Heavy Traffic,-87.71,41.95,23:00,62
JAM,Heavy Traffic,-87.71,41.96,00:00,16
JAM,Heavy Traffic,-87.71,41.96,01:00,7
JAM,Heavy Traffic,-87.71,41.96,02:00,1
JAM,Heavy Traffic,-87.71,41.96,11:00,3
JAM,Heavy Traffic,-87.71,41.96,12:00,31
JAM,Heavy Traffic,-87.71,41.96,13:00,33
JAM,Heavy Traffic,-87.71,41.96,14:00,17
JAM,Heavy Traffic,-87.71,41.96,15:00,14
JAM,Heavy Traffic,-87.71,41.96,16:00,23
JAM,Heavy Traffic,-87.71,41.96,17:00,17
JAM,Heavy Traffic,-87.71,41.96,18:00,25
JAM,Heavy Traffic,-87.71,41.96,19:00,14
JAM,Heavy Traffic,-87.71,41.96,20:00,32
JAM,Heavy Traffic,-87.71,41.96,21:00,43
JAM,Heavy Traffic,-87.71,41.96,22:00,29
JAM,Heavy Traffic,-87.71,41.96,23:00,39
JAM,Heavy Traffic,-87.71,41.97,00:00,33
JAM,Heavy Traffic,-87.71,41.97,01:00,6
JAM,Heavy Traffic,-87.71,41.97,02:00,2
JAM,Heavy Traffic,-87.71,41.97,11:00,2
JAM,Heavy Traffic,-87.71,41.97,12:00,43
JAM,Heavy Traffic,-87.71,41.97,13:00,67
JAM,Heavy Traffic,-87.71,41.97,14:00,32
JAM,Heavy Traffic,-87.71,41.97,15:00,15
JAM,Heavy Traffic,-87.71,41.97,16:00,42
JAM,Heavy Traffic,-87.71,41.97,17:00,40
JAM,Heavy Traffic,-87.71,41.97,18:00,26
JAM,Heavy Traffic,-87.71,41.97,19:00,39
JAM,Heavy Traffic,-87.71,41.97,20:00,47
JAM,Heavy Traffic,-87.71,41.97,21:00,70
JAM,Heavy Traffic,-87.71,41.97,22:00,50
JAM,Heavy Traffic,-87.71,41.97,23:00,51
JAM,Heavy Traffic,-87.71,41.98,00:00,20
JAM,Heavy Traffic,-87.71,41.98,01:00,6
JAM,Heavy Traffic,-87.71,41.98,02:00,3
JAM,Heavy Traffic,-87.71,41.98,11:00,2
JAM,Heavy Traffic,-87.71,41.98,12:00,44
JAM,Heavy Traffic,-87.71,41.98,13:00,36
JAM,Heavy Traffic,-87.71,41.98,14:00,36
JAM,Heavy Traffic,-87.71,41.98,15:00,20
JAM,Heavy Traffic,-87.71,41.98,16:00,31
JAM,Heavy Traffic,-87.71,41.98,17:00,38
JAM,Heavy Traffic,-87.71,41.98,18:00,33
JAM,Heavy Traffic,-87.71,41.98,19:00,44
JAM,Heavy Traffic,-87.71,41.98,20:00,70
JAM,Heavy Traffic,-87.71,41.98,21:00,66
JAM,Heavy Traffic,-87.71,41.98,22:00,64
JAM,Heavy Traffic,-87.71,41.98,23:00,45
JAM,Heavy Traffic,-87.71,41.99,00:00,21
JAM,Heavy Traffic,-87.71,41.99,01:00,12
JAM,Heavy Traffic,-87.71,41.99,02:00,3
JAM,Heavy Traffic,-87.71,41.99,11:00,5
JAM,Heavy Traffic,-87.71,41.99,12:00,34
JAM,Heavy Traffic,-87.71,41.99,13:00,45
JAM,Heavy Traffic,-87.71,41.99,14:00,23
JAM,Heavy Traffic,-87.71,41.99,15:00,8
JAM,Heavy Traffic,-87.71,41.99,16:00,29
JAM,Heavy Traffic,-87.71,41.99,17:00,36
JAM,Heavy Traffic,-87.71,41.99,18:00,29
JAM,Heavy Traffic,-87.71,41.99,19:00,39
JAM,Heavy Traffic,-87.71,41.99,20:00,67
JAM,Heavy Traffic,-87.71,41.99,21:00,71
JAM,Heavy Traffic,-87.71,41.99,22:00,76
JAM,Heavy Traffic,-87.71,41.99,23:00,54
JAM,Heavy Traffic,-87.71,42.0,00:00,9
JAM,Heavy Traffic,-87.71,42.0,01:00,1
JAM,Heavy Traffic,-87.71,42.0,02:00,2
JAM,Heavy Traffic,-87.71,42.0,12:00,19
JAM,Heavy Traffic,-87.71,42.0,13:00,24
JAM,Heavy Traffic,-87.71,42.0,14:00,17
JAM,Heavy Traffic,-87.71,42.0,15:00,6
JAM,Heavy Traffic,-87.71,42.0,16:00,3
JAM,Heavy Traffic,-87.71,42.0,17:00,7
JAM,Heavy Traffic,-87.71,42.0,18:00,15
JAM,Heavy Traffic,-87.71,42.0,19:00,15
JAM,Heavy Traffic,-87.71,42.0,20:00,33
JAM,Heavy Traffic,-87.71,42.0,21:00,33
JAM,Heavy Traffic,-87.71,42.0,22:00,18
JAM,Heavy Traffic,-87.71,42.0,23:00,14
JAM,Heavy Traffic,-87.71,42.01,00:00,1
JAM,Heavy Traffic,-87.71,42.01,12:00,6
JAM,Heavy Traffic,-87.71,42.01,13:00,4
JAM,Heavy Traffic,-87.71,42.01,14:00,8
JAM,Heavy Traffic,-87.71,42.01,15:00,1
JAM,Heavy Traffic,-87.71,42.01,16:00,1
JAM,Heavy Traffic,-87.71,42.01,17:00,5
JAM,Heavy Traffic,-87.71,42.01,18:00,2
JAM,Heavy Traffic,-87.71,42.01,19:00,5
JAM,Heavy Traffic,-87.71,42.01,20:00,10
JAM,Heavy Traffic,-87.71,42.01,21:00,15
JAM,Heavy Traffic,-87.71,42.01,22:00,9
JAM,Heavy Traffic,-87.71,42.01,23:00,4
JAM,Heavy Traffic,-87.7,41.68,19:00,1
JAM,Heavy Traffic,-87.7,41.69,02:00,1
JAM,Heavy Traffic,-87.7,41.69,12:00,1
JAM,Heavy Traffic,-87.7,41.69,13:00,1
JAM,Heavy Traffic,-87.7,41.69,16:00,2
JAM,Heavy Traffic,-87.7,41.69,17:00,2
JAM,Heavy Traffic,-87.7,41.69,18:00,2
JAM,Heavy Traffic,-87.7,41.69,20:00,5
JAM,Heavy Traffic,-87.7,41.69,21:00,1
JAM,Heavy Traffic,-87.7,41.69,22:00,3
JAM,Heavy Traffic,-87.7,41.74,12:00,1
JAM,Heavy Traffic,-87.7,41.74,13:00,1
JAM,Heavy Traffic,-87.7,41.74,18:00,1
JAM,Heavy Traffic,-87.7,41.74,19:00,1
JAM,Heavy Traffic,-87.7,41.74,21:00,12
JAM,Heavy Traffic,-87.7,41.74,22:00,7
JAM,Heavy Traffic,-87.7,41.74,23:00,1
JAM,Heavy Traffic,-87.7,41.75,00:00,1
JAM,Heavy Traffic,-87.7,41.75,01:00,1
JAM,Heavy Traffic,-87.7,41.75,12:00,1
JAM,Heavy Traffic,-87.7,41.75,13:00,2
JAM,Heavy Traffic,-87.7,41.75,16:00,1
JAM,Heavy Traffic,-87.7,41.75,18:00,2
JAM,Heavy Traffic,-87.7,41.75,19:00,5
JAM,Heavy Traffic,-87.7,41.75,20:00,13
JAM,Heavy Traffic,-87.7,41.75,21:00,8
JAM,Heavy Traffic,-87.7,41.75,22:00,4
JAM,Heavy Traffic,-87.7,41.75,23:00,4
JAM,Heavy Traffic,-87.7,41.76,19:00,2
JAM,Heavy Traffic,-87.7,41.76,20:00,2
JAM,Heavy Traffic,-87.7,41.76,21:00,2
JAM,Heavy Traffic,-87.7,41.76,23:00,1
JAM,Heavy Traffic,-87.7,41.77,00:00,1
JAM,Heavy Traffic,-87.7,41.77,11:00,1
JAM,Heavy Traffic,-87.7,41.77,18:00,3
JAM,Heavy Traffic,-87.7,41.77,19:00,3
JAM,Heavy Traffic,-87.7,41.77,20:00,3
JAM,Heavy Traffic,-87.7,41.77,21:00,3
JAM,Heavy Traffic,-87.7,41.77,22:00,4
JAM,Heavy Traffic,-87.7,41.77,23:00,1
JAM,Heavy Traffic,-87.7,41.78,00:00,1
JAM,Heavy Traffic,-87.7,41.78,12:00,7
JAM,Heavy Traffic,-87.7,41.78,13:00,6
JAM,Heavy Traffic,-87.7,41.78,14:00,1
JAM,Heavy Traffic,-87.7,41.78,17:00,1
JAM,Heavy Traffic,-87.7,41.78,18:00,1
JAM,Heavy Traffic,-87.7,41.78,19:00,2
JAM,Heavy Traffic,-87.7,41.78,20:00,3
JAM,Heavy Traffic,-87.7,41.78,21:00,2
JAM,Heavy Traffic,-87.7,41.78,22:00,3
JAM,Heavy Traffic,-87.7,41.78,23:00,1
JAM,Heavy Traffic,-87.7,41.79,00:00,4
JAM,Heavy Traffic,-87.7,41.79,01:00,3
JAM,Heavy Traffic,-87.7,41.79,12:00,2
JAM,Heavy Traffic,-87.7,41.79,13:00,1
JAM,Heavy Traffic,-87.7,41.79,14:00,2
JAM,Heavy Traffic,-87.7,41.79,15:00,1
JAM,Heavy Traffic,-87.7,41.79,16:00,1
JAM,Heavy Traffic,-87.7,41.79,17:00,5
JAM,Heavy Traffic,-87.7,41.79,18:00,4
JAM,Heavy Traffic,-87.7,41.79,20:00,11
JAM,Heavy Traffic,-87.7,41.79,21:00,6
JAM,Heavy Traffic,-87.7,41.79,22:00,10
JAM,Heavy Traffic,-87.7,41.79,23:00,1
JAM,Heavy Traffic,-87.7,41.8,00:00,2
JAM,Heavy Traffic,-87.7,41.8,01:00,1
JAM,Heavy Traffic,-87.7,41.8,12:00,7
JAM,Heavy Traffic,-87.7,41.8,13:00,3
JAM,Heavy Traffic,-87.7,41.8,14:00,5
JAM,Heavy Traffic,-87.7,41.8,15:00,2
JAM,Heavy Traffic,-87.7,41.8,17:00,4
JAM,Heavy Traffic,-87.7,41.8,18:00,7
JAM,Heavy Traffic,-87.7,41.8,19:00,5
JAM,Heavy Traffic,-87.7,41.8,20:00,9
JAM,Heavy Traffic,-87.7,41.8,21:00,5
JAM,Heavy Traffic,-87.7,41.8,22:00,1
JAM,Heavy Traffic,-87.7,41.8,23:00,2
JAM,Heavy Traffic,-87.7,41.81,00:00,1
JAM,Heavy Traffic,-87.7,41.81,01:00,1
JAM,Heavy Traffic,-87.7,41.81,03:00,1
JAM,Heavy Traffic,-87.7,41.81,11:00,1
JAM,Heavy Traffic,-87.7,41.81,12:00,20
JAM,Heavy Traffic,-87.7,41.81,13:00,8
JAM,Heavy Traffic,-87.7,41.81,14:00,7
JAM,Heavy Traffic,-87.7,41.81,15:00,1
JAM,Heavy Traffic,-87.7,41.81,16:00,1
JAM,Heavy Traffic,-87.7,41.81,17:00,2
JAM,Heavy Traffic,-87.7,41.81,18:00,3
JAM,Heavy Traffic,-87.7,41.81,19:00,1
JAM,Heavy Traffic,-87.7,41.81,20:00,8
JAM,Heavy Traffic,-87.7,41.81,21:00,5
JAM,Heavy Traffic,-87.7,41.81,22:00,6
JAM,Heavy Traffic,-87.7,41.81,23:00,1
JAM,Heavy Traffic,-87.7,41.82,00:00,4
JAM,Heavy Traffic,-87.7,41.82,01:00,3
JAM,Heavy Traffic,-87.7,41.82,12:00,15
JAM,Heavy Traffic,-87.7,41.82,13:00,5
JAM,Heavy Traffic,-87.7,41.82,14:00,9
JAM,Heavy Traffic,-87.7,41.82,15:00,1
JAM,Heavy Traffic,-87.7,41.82,17:00,4
JAM,Heavy Traffic,-87.7,41.82,18:00,1
JAM,Heavy Traffic,-87.7,41.82,19:00,3
JAM,Heavy Traffic,-87.7,41.82,20:00,19
JAM,Heavy Traffic,-87.7,41.82,21:00,7
JAM,Heavy Traffic,-87.7,41.82,22:00,1
JAM,Heavy Traffic,-87.7,41.82,23:00,1
JAM,Heavy Traffic,-87.7,41.83,00:00,41
JAM,Heavy Traffic,-87.7,41.83,01:00,6
JAM,Heavy Traffic,-87.7,41.83,02:00,7
JAM,Heavy Traffic,-87.7,41.83,03:00,11
JAM,Heavy Traffic,-87.7,41.83,04:00,7
JAM,Heavy Traffic,-87.7,41.83,05:00,6
JAM,Heavy Traffic,-87.7,41.83,06:00,3
JAM,Heavy Traffic,-87.7,41.83,09:00,1
JAM,Heavy Traffic,-87.7,41.83,10:00,3
JAM,Heavy Traffic,-87.7,41.83,11:00,28
JAM,Heavy Traffic,-87.7,41.83,12:00,63
JAM,Heavy Traffic,-87.7,41.83,13:00,34
JAM,Heavy Traffic,-87.7,41.83,14:00,21
JAM,Heavy Traffic,-87.7,41.83,15:00,24
JAM,Heavy Traffic,-87.7,41.83,16:00,60
JAM,Heavy Traffic,-87.7,41.83,17:00,79
JAM,Heavy Traffic,-87.7,41.83,18:00,75
JAM,Heavy Traffic,-87.7,41.83,19:00,106
JAM,Heavy Traffic,-87.7,41.83,20:00,114
JAM,Heavy Traffic,-87.7,41.83,21:00,107
JAM,Heavy Traffic,-87.7,41.83,22:00,85
JAM,Heavy Traffic,-87.7,41.83,23:00,71
JAM,Heavy Traffic,-87.7,41.84,00:00,1
JAM,Heavy Traffic,-87.7,41.84,12:00,1
JAM,Heavy Traffic,-87.7,41.84,13:00,3
JAM,Heavy Traffic,-87.7,41.84,14:00,6
JAM,Heavy Traffic,-87.7,41.84,15:00,2
JAM,Heavy Traffic,-87.7,41.84,16:00,3
JAM,Heavy Traffic,-87.7,41.84,17:00,2
JAM,Heavy Traffic,-87.7,41.84,18:00,4
JAM,Heavy Traffic,-87.7,41.84,19:00,8
JAM,Heavy Traffic,-87.7,41.84,20:00,31
JAM,Heavy Traffic,-87.7,41.84,21:00,18
JAM,Heavy Traffic,-87.7,41.84,22:00,17
JAM,Heavy Traffic,-87.7,41.84,23:00,8
JAM,Heavy Traffic,-87.7,41.85,12:00,1
JAM,Heavy Traffic,-87.7,41.85,13:00,6
JAM,Heavy Traffic,-87.7,41.85,14:00,4
JAM,Heavy Traffic,-87.7,41.85,15:00,3
JAM,Heavy Traffic,-87.7,41.85,16:00,2
JAM,Heavy Traffic,-87.7,41.85,17:00,2
JAM,Heavy Traffic,-87.7,41.85,18:00,5
JAM,Heavy Traffic,-87.7,41.85,19:00,11
JAM,Heavy Traffic,-87.7,41.85,20:00,24
JAM,Heavy Traffic,-87.7,41.85,21:00,29
JAM,Heavy Traffic,-87.7,41.85,22:00,16
JAM,Heavy Traffic,-87.7,41.85,23:00,5
JAM,Heavy Traffic,-87.7,41.86,11:00,4
JAM,Heavy Traffic,-87.7,41.86,12:00,14
JAM,Heavy Traffic,-87.7,41.86,13:00,29
JAM,Heavy Traffic,-87.7,41.86,14:00,11
JAM,Heavy Traffic,-87.7,41.86,15:00,1
JAM,Heavy Traffic,-87.7,41.86,17:00,1
JAM,Heavy Traffic,-87.7,41.86,18:00,1
JAM,Heavy Traffic,-87.7,41.86,19:00,18
JAM,Heavy Traffic,-87.7,41.86,20:00,26
JAM,Heavy Traffic,-87.7,41.86,21:00,15
JAM,Heavy Traffic,-87.7,41.86,22:00,22
JAM,Heavy Traffic,-87.7,41.86,23:00,6
JAM,Heavy Traffic,-87.7,41.87,00:00,3
JAM,Heavy Traffic,-87.7,41.87,01:00,3
JAM,Heavy Traffic,-87.7,41.87,02:00,1
JAM,Heavy Traffic,-87.7,41.87,03:00,1
JAM,Heavy Traffic,-87.7,41.87,04:00,2
JAM,Heavy Traffic,-87.7,41.87,06:00,1
JAM,Heavy Traffic,-87.7,41.87,11:00,3
JAM,Heavy Traffic,-87.7,41.87,12:00,4
JAM,Heavy Traffic,-87.7,41.87,13:00,22
JAM,Heavy Traffic,-87.7,41.87,14:00,11
JAM,Heavy Traffic,-87.7,41.87,15:00,8
JAM,Heavy Traffic,-87.7,41.87,16:00,5
JAM,Heavy Traffic,-87.7,41.87,17:00,5
JAM,Heavy Traffic,-87.7,41.87,18:00,7
JAM,Heavy Traffic,-87.7,41.87,19:00,26
JAM,Heavy Traffic,-87.7,41.87,20:00,13
JAM,Heavy Traffic,-87.7,41.87,21:00,17
JAM,Heavy Traffic,-87.7,41.87,22:00,15
JAM,Heavy Traffic,-87.7,41.87,23:00,10
JAM,Heavy Traffic,-87.7,41.88,00:00,10
JAM,Heavy Traffic,-87.7,41.88,01:00,8
JAM,Heavy Traffic,-87.7,41.88,02:00,5
JAM,Heavy Traffic,-87.7,41.88,03:00,5
JAM,Heavy Traffic,-87.7,41.88,04:00,11
JAM,Heavy Traffic,-87.7,41.88,05:00,2
JAM,Heavy Traffic,-87.7,41.88,07:00,1
JAM,Heavy Traffic,-87.7,41.88,11:00,3
JAM,Heavy Traffic,-87.7,41.88,12:00,31
JAM,Heavy Traffic,-87.7,41.88,13:00,27
JAM,Heavy Traffic,-87.7,41.88,14:00,10
JAM,Heavy Traffic,-87.7,41.88,15:00,9
JAM,Heavy Traffic,-87.7,41.88,16:00,8
JAM,Heavy Traffic,-87.7,41.88,17:00,13
JAM,Heavy Traffic,-87.7,41.88,18:00,38
JAM,Heavy Traffic,-87.7,41.88,19:00,52
JAM,Heavy Traffic,-87.7,41.88,20:00,58
JAM,Heavy Traffic,-87.7,41.88,21:00,71
JAM,Heavy Traffic,-87.7,41.88,22:00,47
JAM,Heavy Traffic,-87.7,41.88,23:00,29
JAM,Heavy Traffic,-87.7,41.89,11:00,1
JAM,Heavy Traffic,-87.7,41.89,12:00,22
JAM,Heavy Traffic,-87.7,41.89,13:00,45
JAM,Heavy Traffic,-87.7,41.89,14:00,4
JAM,Heavy Traffic,-87.7,41.89,15:00,1
JAM,Heavy Traffic,-87.7,41.89,16:00,1
JAM,Heavy Traffic,-87.7,41.89,19:00,5
JAM,Heavy Traffic,-87.7,41.89,20:00,19
JAM,Heavy Traffic,-87.7,41.89,21:00,28
JAM,Heavy Traffic,-87.7,41.89,22:00,16
JAM,Heavy Traffic,-87.7,41.89,23:00,11
JAM,Heavy Traffic,-87.7,41.9,00:00,2
JAM,Heavy Traffic,-87.7,41.9,01:00,1
JAM,Heavy Traffic,-87.7,41.9,12:00,38
JAM,Heavy Traffic,-87.7,41.9,13:00,85
JAM,Heavy Traffic,-87.7,41.9,14:00,12
JAM,Heavy Traffic,-87.7,41.9,15:00,4
JAM,Heavy Traffic,-87.7,41.9,16:00,1
JAM,Heavy Traffic,-87.7,41.9,17:00,5
JAM,Heavy Traffic,-87.7,41.9,18:00,2
JAM,Heavy Traffic,-87.7,41.9,19:00,8
JAM,Heavy Traffic,-87.7,41.9,20:00,32
JAM,Heavy Traffic,-87.7,41.9,21:00,78
JAM,Heavy Traffic,-87.7,41.9,22:00,31
JAM,Heavy Traffic,-87.7,41.9,23:00,17
JAM,Heavy Traffic,-87.7,41.91,00:00,1
JAM,Heavy Traffic,-87.7,41.91,12:00,28
JAM,Heavy Traffic,-87.7,41.91,13:00,111
JAM,Heavy Traffic,-87.7,41.91,14:00,32
JAM,Heavy Traffic,-87.7,41.91,15:00,1
JAM,Heavy Traffic,-87.7,41.91,16:00,1
JAM,Heavy Traffic,-87.7,41.91,17:00,2
JAM,Heavy Traffic,-87.7,41.91,18:00,1
JAM,Heavy Traffic,-87.7,41.91,19:00,9
JAM,Heavy Traffic,-87.7,41.91,20:00,16
JAM,Heavy Traffic,-87.7,41.91,21:00,115
JAM,Heavy Traffic,-87.7,41.91,22:00,27
JAM,Heavy Traffic,-87.7,41.91,23:00,10
JAM,Heavy Traffic,-87.7,41.92,00:00,27
JAM,Heavy Traffic,-87.7,41.92,01:00,5
JAM,Heavy Traffic,-87.7,41.92,02:00,2
JAM,Heavy Traffic,-87.7,41.92,03:00,1
JAM,Heavy Traffic,-87.7,41.92,04:00,2
JAM,Heavy Traffic,-87.7,41.92,05:00,1
JAM,Heavy Traffic,-87.7,41.92,11:00,1
JAM,Heavy Traffic,-87.7,41.92,12:00,25
JAM,Heavy Traffic,-87.7,41.92,13:00,197
JAM,Heavy Traffic,-87.7,41.92,14:00,33
JAM,Heavy Traffic,-87.7,41.92,15:00,3
JAM,Heavy Traffic,-87.7,41.92,16:00,5
JAM,Heavy Traffic,-87.7,41.92,17:00,14
JAM,Heavy Traffic,-87.7,41.92,18:00,22
JAM,Heavy Traffic,-87.7,41.92,19:00,38
JAM,Heavy Traffic,-87.7,41.92,20:00,45
JAM,Heavy Traffic,-87.7,41.92,21:00,189
JAM,Heavy Traffic,-87.7,41.92,22:00,78
JAM,Heavy Traffic,-87.7,41.92,23:00,43
JAM,Heavy Traffic,-87.7,41.93,00:00,71
JAM,Heavy Traffic,-87.7,41.93,01:00,27
JAM,Heavy Traffic,-87.7,41.93,02:00,12
JAM,Heavy Traffic,-87.7,41.93,03:00,7
JAM,Heavy Traffic,-87.7,41.93,04:00,4
JAM,Heavy Traffic,-87.7,41.93,09:00,3
JAM,Heavy Traffic,-87.7,41.93,10:00,10
JAM,Heavy Traffic,-87.7,41.93,11:00,44
